id,room_id,call_type,started_at,ended_at,call_status,duration_seconds
ea25dea9-c351-4311-a75f-9029aa93147c,fce3a7a8-56f9-4876-819f-4e42028b4d55,video,2026-06-19 18:25:11,2026-06-19 18:52:11,connected,1620
ea25dea9-c351-4311-a75f-9029aa93147c,fce3a7a8-56f9-4876-819f-4e42028b4d55,video,2026-06-19 18:25:11,2026-06-19 18:25:16,completed,5
d5d7f670-0fc1-42c6-bd9d-4e4d7af87fe1,0800474e-5257-416c-b815-8fd146c34eb2,audio,2026-06-19 18:25:21,2026-06-19 18:58:21,connected,1980
d5d7f670-0fc1-42c6-bd9d-4e4d7af87fe1,0800474e-5257-416c-b815-8fd146c34eb2,audio,2026-06-19 18:25:21,2026-06-19 18:25:31,completed,10
0915d1c0-d909-4012-b7b6-7c9332066be4,2c2a628b-a7dd-4cd0-8f5a-3b178b25636c,video,2026-06-19 18:25:36,2026-06-19 19:38:36,connected,4380
0915d1c0-d909-4012-b7b6-7c9332066be4,2c2a628b-a7dd-4cd0-8f5a-3b178b25636c,video,2026-06-19 18:25:36,2026-06-19 18:25:47,completed,11
d86e7ba7-c7ed-4489-9c25-66360530045c,596b63be-8293-4868-9771-1b6122ace4c8,video,2026-06-19 18:26:14,2026-06-19 19:11:14,connected,2700
d86e7ba7-c7ed-4489-9c25-66360530045c,596b63be-8293-4868-9771-1b6122ace4c8,video,2026-06-19 18:26:14,2026-06-19 18:26:26,completed,12
b6ba2ffd-e37c-4a0a-81b4-e16647015845,840ac4da-38fd-494a-bb55-01e7148d0c8e,audio,2026-06-19 18:27:40,2026-06-19 22:00:40,connected,12780
b6ba2ffd-e37c-4a0a-81b4-e16647015845,840ac4da-38fd-494a-bb55-01e7148d0c8e,audio,2026-06-19 18:27:40,2026-06-19 18:27:55,completed,15
fea2c16c-6e34-4e24-ab4b-d3d8e04d57bc,fce3a7a8-56f9-4876-819f-4e42028b4d55,video,2026-06-19 18:28:56,2026-06-19 19:05:56,connected,2220
fea2c16c-6e34-4e24-ab4b-d3d8e04d57bc,fce3a7a8-56f9-4876-819f-4e42028b4d55,video,2026-06-19 18:28:56,2026-06-19 18:29:02,completed,6
ee0a04b8-278f-490c-855e-eb7e5e28c144,3be0aac6-a064-4d7b-b36f-9f4144cc2a5b,video,2026-06-19 18:29:08,2026-06-19 21:01:08,connected,9120
ee0a04b8-278f-490c-855e-eb7e5e28c144,3be0aac6-a064-4d7b-b36f-9f4144cc2a5b,video,2026-06-19 18:29:08,2026-06-19 18:29:18,completed,10
24140ff0-9791-4b55-b6ab-6a42fa3f5e02,596b63be-8293-4868-9771-1b6122ace4c8,audio,2026-06-19 18:29:58,2026-06-19 20:04:58,connected,5700
24140ff0-9791-4b55-b6ab-6a42fa3f5e02,596b63be-8293-4868-9771-1b6122ace4c8,audio,2026-06-19 18:29:58,2026-06-19 18:30:04,completed,6
56e25d85-7c21-45d2-994c-793091d274bc,ead319e5-c3c3-48fb-9e0f-6454501e2404,video,2026-06-19 18:30:15,2026-06-19 21:18:15,connected,10080
56e25d85-7c21-45d2-994c-793091d274bc,ead319e5-c3c3-48fb-9e0f-6454501e2404,video,2026-06-19 18:30:15,2026-06-19 18:30:26,completed,11
0392c2a3-2169-4a72-8f0b-e6ce5eeee61c,2e18dea2-b43c-4585-93d2-7b5dbf3aa6d7,audio,2026-06-19 18:30:44,2026-06-19 20:14:44,connected,6240
297b5455-1e87-4da4-a4a7-4b20108ab2e0,ead319e5-c3c3-48fb-9e0f-6454501e2404,audio,2026-06-19 18:30:50,2026-06-19 21:07:50,connected,9420
0392c2a3-2169-4a72-8f0b-e6ce5eeee61c,2e18dea2-b43c-4585-93d2-7b5dbf3aa6d7,audio,2026-06-19 18:30:44,2026-06-19 18:30:55,completed,11
297b5455-1e87-4da4-a4a7-4b20108ab2e0,ead319e5-c3c3-48fb-9e0f-6454501e2404,audio,2026-06-19 18:30:50,2026-06-19 18:31:11,completed,21
3c8caa20-de0a-410d-82fc-c37972aea733,bbcdc6db-b2a9-459a-a42d-c9daa060621c,audio,2026-06-19 18:31:39,2026-06-19 21:58:39,connected,12420
3c8caa20-de0a-410d-82fc-c37972aea733,bbcdc6db-b2a9-459a-a42d-c9daa060621c,audio,2026-06-19 18:31:39,2026-06-19 18:31:46,completed,7
9b629222-bb1f-476e-869e-63a3ed98113e,b7d75048-1f7f-4ef0-af86-d0e4ccfc28a9,video,2026-06-19 18:32:01,2026-06-19 21:47:01,connected,11700
25da4f47-e6bd-4c39-9eb7-8156fe26a4dc,f6882329-f1d6-4115-9e90-d909af4e58e1,video,2026-06-19 18:32:09,2026-06-19 22:12:09,connected,13200
9b629222-bb1f-476e-869e-63a3ed98113e,b7d75048-1f7f-4ef0-af86-d0e4ccfc28a9,video,2026-06-19 18:32:01,2026-06-19 18:32:15,completed,14
25da4f47-e6bd-4c39-9eb7-8156fe26a4dc,f6882329-f1d6-4115-9e90-d909af4e58e1,video,2026-06-19 18:32:09,2026-06-19 18:32:21,completed,12
6b68db37-db00-4f77-8ef2-a754f3909a87,3be0aac6-a064-4d7b-b36f-9f4144cc2a5b,video,2026-06-19 18:32:47,2026-06-19 22:23:47,connected,13860
6b68db37-db00-4f77-8ef2-a754f3909a87,3be0aac6-a064-4d7b-b36f-9f4144cc2a5b,video,2026-06-19 18:32:47,2026-06-19 18:33:04,completed,17
e4a5a969-69ae-43a6-9d88-42b114fa3b70,88e12766-f14f-466b-8868-68c9a2cd6bc6,video,2026-06-19 18:33:36,2026-06-19 18:53:36,connected,1200
e4a5a969-69ae-43a6-9d88-42b114fa3b70,88e12766-f14f-466b-8868-68c9a2cd6bc6,video,2026-06-19 18:33:36,2026-06-19 18:33:42,completed,6
9a812bb0-ea05-4225-bdf9-235c3726af19,735544d8-81ec-4c74-8e6c-4127d4e7b22e,video,2026-06-19 18:34:08,2026-06-19 20:04:08,connected,5400
9a812bb0-ea05-4225-bdf9-235c3726af19,735544d8-81ec-4c74-8e6c-4127d4e7b22e,video,2026-06-19 18:34:08,2026-06-19 18:34:13,completed,5
338ec442-f977-475f-b34f-d2445ddb7609,bf610eec-f1b0-4bcb-9b39-1aea3cab3503,video,2026-06-19 18:34:55,2026-06-19 22:24:55,connected,13800
338ec442-f977-475f-b34f-d2445ddb7609,bf610eec-f1b0-4bcb-9b39-1aea3cab3503,video,2026-06-19 18:34:55,2026-06-19 18:35:00,completed,5
7a3a065f-75bd-42a4-ac30-365d79fe3903,b0bb830a-8832-461c-8cd3-0fca9321c241,audio,2026-06-19 18:35:12,2026-06-19 19:40:12,connected,3900
7a3a065f-75bd-42a4-ac30-365d79fe3903,b0bb830a-8832-461c-8cd3-0fca9321c241,audio,2026-06-19 18:35:12,2026-06-19 18:35:23,completed,11
bb138e1e-a4ff-4ded-8270-092254053b33,373f84ad-268a-46fe-bebe-58ed2b990f4a,audio,2026-06-19 18:35:55,2026-06-19 22:25:55,connected,13800
bb138e1e-a4ff-4ded-8270-092254053b33,373f84ad-268a-46fe-bebe-58ed2b990f4a,audio,2026-06-19 18:35:55,2026-06-19 18:36:06,completed,11
dd242dfc-6eeb-4ae4-957c-d1be73865982,373f84ad-268a-46fe-bebe-58ed2b990f4a,video,2026-06-19 18:37:04,2026-06-19 21:12:04,connected,9300
dd242dfc-6eeb-4ae4-957c-d1be73865982,373f84ad-268a-46fe-bebe-58ed2b990f4a,video,2026-06-19 18:37:04,2026-06-19 18:37:10,completed,6
bc583bd7-ed99-4b5b-b332-a02191672466,735544d8-81ec-4c74-8e6c-4127d4e7b22e,audio,2026-06-19 18:37:15,2026-06-19 19:07:15,connected,1800
53cc234e-6420-42ea-9fd5-1f1c606fc836,bbcdc6db-b2a9-459a-a42d-c9daa060621c,video,2026-06-19 18:37:27,2026-06-19 20:48:27,connected,7860
9e34f8cf-06d6-4ced-b7b8-5187ba8a3a08,1e8269d7-f124-45a1-ba06-0f2e6b4ebac8,audio,2026-06-19 18:37:32,2026-06-19 18:52:32,connected,900
bc583bd7-ed99-4b5b-b332-a02191672466,735544d8-81ec-4c74-8e6c-4127d4e7b22e,audio,2026-06-19 18:37:15,2026-06-19 18:37:37,completed,22
53cc234e-6420-42ea-9fd5-1f1c606fc836,bbcdc6db-b2a9-459a-a42d-c9daa060621c,video,2026-06-19 18:37:27,2026-06-19 18:37:48,completed,21
9e34f8cf-06d6-4ced-b7b8-5187ba8a3a08,1e8269d7-f124-45a1-ba06-0f2e6b4ebac8,audio,2026-06-19 18:37:32,2026-06-19 18:37:59,completed,27
f0bf3635-be86-4a76-9e1c-e252a0189e19,735544d8-81ec-4c74-8e6c-4127d4e7b22e,video,2026-06-19 18:38:05,2026-06-19 21:01:05,connected,8580
f0bf3635-be86-4a76-9e1c-e252a0189e19,735544d8-81ec-4c74-8e6c-4127d4e7b22e,video,2026-06-19 18:38:05,2026-06-19 18:38:11,completed,6
cebeccfb-c4c9-4799-ad9f-80e610d41b70,780169aa-b3c7-4b71-bd26-3abf27644501,audio,2026-06-19 18:38:16,2026-06-19 20:57:16,connected,8340
cebeccfb-c4c9-4799-ad9f-80e610d41b70,780169aa-b3c7-4b71-bd26-3abf27644501,audio,2026-06-19 18:38:16,2026-06-19 18:38:22,completed,6
7d08801d-8e2a-4b9c-a3f5-5c56c507c45f,a7a46732-7b7a-4ed4-8b5c-767e8d66d0a1,video,2026-06-19 18:39:53,2026-06-19 19:11:53,connected,1920
7d08801d-8e2a-4b9c-a3f5-5c56c507c45f,a7a46732-7b7a-4ed4-8b5c-767e8d66d0a1,video,2026-06-19 18:39:53,2026-06-19 18:39:58,completed,5
3c60e4b0-5ee6-4813-8403-2a266e890dce,51c74c8f-9ce2-41bd-92f9-60a21d625a53,video,2026-06-19 18:40:04,2026-06-19 20:40:04,connected,7200
3c60e4b0-5ee6-4813-8403-2a266e890dce,51c74c8f-9ce2-41bd-92f9-60a21d625a53,video,2026-06-19 18:40:04,2026-06-19 18:40:20,completed,16
ae4814b9-88de-4bda-b4fe-8daa29ef705a,1e8269d7-f124-45a1-ba06-0f2e6b4ebac8,audio,2026-06-19 18:40:26,2026-06-19 20:24:26,connected,6240
ae4814b9-88de-4bda-b4fe-8daa29ef705a,1e8269d7-f124-45a1-ba06-0f2e6b4ebac8,audio,2026-06-19 18:40:26,2026-06-19 18:40:32,completed,6
ac9e6edb-fb5d-42cd-990c-ddb997eeeb07,71dde95e-3e32-4770-9b38-f4d7dde226ec,audio,2026-06-19 18:40:53,2026-06-19 19:24:53,connected,2640
6faf2e11-4ca2-4d31-b714-88c0e354f292,a7a46732-7b7a-4ed4-8b5c-767e8d66d0a1,audio,2026-06-19 18:41:04,2026-06-19 20:54:04,connected,7980
ac9e6edb-fb5d-42cd-990c-ddb997eeeb07,71dde95e-3e32-4770-9b38-f4d7dde226ec,audio,2026-06-19 18:40:53,2026-06-19 18:41:25,completed,32
6faf2e11-4ca2-4d31-b714-88c0e354f292,a7a46732-7b7a-4ed4-8b5c-767e8d66d0a1,audio,2026-06-19 18:41:04,2026-06-19 18:41:31,completed,27
9dad1a08-c07e-45d2-a5f0-5733f814e8c1,51c74c8f-9ce2-41bd-92f9-60a21d625a53,video,2026-06-19 18:41:57,2026-06-19 20:47:57,connected,7560
9dad1a08-c07e-45d2-a5f0-5733f814e8c1,51c74c8f-9ce2-41bd-92f9-60a21d625a53,video,2026-06-19 18:41:57,2026-06-19 18:42:02,completed,5
e8cf9a38-92ef-4d02-917e-43be2af8ec7d,770641e7-2262-43df-95ed-45b2168c34a7,audio,2026-06-19 18:42:08,2026-06-19 20:35:08,connected,6780
e8cf9a38-92ef-4d02-917e-43be2af8ec7d,770641e7-2262-43df-95ed-45b2168c34a7,audio,2026-06-19 18:42:08,2026-06-19 18:42:14,completed,6
f28fa2ab-05a9-4d7d-b048-26256b7ff025,51c74c8f-9ce2-41bd-92f9-60a21d625a53,video,2026-06-19 18:42:25,2026-06-19 21:00:25,connected,8280
f28fa2ab-05a9-4d7d-b048-26256b7ff025,51c74c8f-9ce2-41bd-92f9-60a21d625a53,video,2026-06-19 18:42:25,2026-06-19 18:42:39,completed,14
5a778a9e-cefc-4d39-bccb-75218ea2263d,71dde95e-3e32-4770-9b38-f4d7dde226ec,audio,2026-06-19 18:42:51,2026-06-19 20:51:51,connected,7740
3721b3ce-54cd-4b47-9801-d7874c5271a2,01b72abe-13c0-4e43-a468-d7604aa5c6da,audio,2026-06-19 18:43:02,2026-06-19 20:41:02,connected,7080
5a778a9e-cefc-4d39-bccb-75218ea2263d,71dde95e-3e32-4770-9b38-f4d7dde226ec,audio,2026-06-19 18:42:51,2026-06-19 18:43:13,completed,22
3721b3ce-54cd-4b47-9801-d7874c5271a2,01b72abe-13c0-4e43-a468-d7604aa5c6da,audio,2026-06-19 18:43:02,2026-06-19 18:43:19,completed,17
b645767b-b0cc-4bf2-ad13-7614606658b9,3d938fe4-c392-45be-bd3b-4e7b9bf66ef3,audio,2026-06-19 18:44:47,2026-06-19 20:39:47,connected,6900
b645767b-b0cc-4bf2-ad13-7614606658b9,3d938fe4-c392-45be-bd3b-4e7b9bf66ef3,audio,2026-06-19 18:44:47,2026-06-19 18:45:03,completed,16
9286f629-3d87-4d9f-a72c-a019dd74a760,a9c25071-2d45-4dbe-ae91-efbab19e3a6b,video,2026-06-19 18:46:40,2026-06-19 20:51:40,connected,7500
9286f629-3d87-4d9f-a72c-a019dd74a760,a9c25071-2d45-4dbe-ae91-efbab19e3a6b,video,2026-06-19 18:46:40,2026-06-19 18:46:46,completed,6
d294ae27-4d24-40bd-baa2-35e897a9b03b,6cc5dddd-d460-452e-bc6b-f0a1a85d8d90,audio,2026-06-19 18:47:11,2026-06-19 19:09:11,connected,1320
d294ae27-4d24-40bd-baa2-35e897a9b03b,6cc5dddd-d460-452e-bc6b-f0a1a85d8d90,audio,2026-06-19 18:47:11,2026-06-19 18:47:27,completed,16
d07726c5-2496-49fe-a515-40d3e84f4b1d,a9c25071-2d45-4dbe-ae91-efbab19e3a6b,audio,2026-06-19 18:49:31,2026-06-19 21:24:31,connected,9300
d07726c5-2496-49fe-a515-40d3e84f4b1d,a9c25071-2d45-4dbe-ae91-efbab19e3a6b,audio,2026-06-19 18:49:31,2026-06-19 18:49:52,completed,21
e8f32c44-41c3-4c78-9c6d-f5c2950cfa85,f2de240e-86ed-41b2-9c88-01a55c6adf33,audio,2026-06-19 18:50:20,2026-06-19 22:31:20,connected,13260
e8f32c44-41c3-4c78-9c6d-f5c2950cfa85,f2de240e-86ed-41b2-9c88-01a55c6adf33,audio,2026-06-19 18:50:20,2026-06-19 18:50:30,completed,10
d453d36e-a322-41dd-9f57-1e84412c48db,74c52d8f-eb51-44e9-8876-174de0e29145,video,2026-06-19 18:51:09,2026-06-19 19:33:09,connected,2520
94a85b3e-2b42-48f2-98ba-f37552acc203,abdb97a3-c81b-480a-a022-86406682f93f,video,2026-06-19 18:51:40,2026-06-19 22:44:40,connected,13980
d453d36e-a322-41dd-9f57-1e84412c48db,74c52d8f-eb51-44e9-8876-174de0e29145,video,2026-06-19 18:51:09,2026-06-19 18:51:51,completed,42
94a85b3e-2b42-48f2-98ba-f37552acc203,abdb97a3-c81b-480a-a022-86406682f93f,video,2026-06-19 18:51:40,2026-06-19 18:51:56,completed,16
05492c3e-a9be-479a-a41f-917b29611c8c,c7122e19-06f0-4d32-9052-12d023c638c1,audio,2026-06-19 18:52:13,2026-06-19 22:35:13,connected,13380
7cac0337-2f50-4912-ae78-00b1358fa4a5,fbc2582c-a362-48b7-b593-a81aadd6f405,video,2026-06-19 18:52:18,2026-06-19 20:15:18,connected,4980
05492c3e-a9be-479a-a41f-917b29611c8c,c7122e19-06f0-4d32-9052-12d023c638c1,audio,2026-06-19 18:52:13,2026-06-19 18:52:34,completed,21
7cac0337-2f50-4912-ae78-00b1358fa4a5,fbc2582c-a362-48b7-b593-a81aadd6f405,video,2026-06-19 18:52:18,2026-06-19 18:52:39,completed,21
0295146a-eb5f-4c4f-89b7-2debd080edd3,b837b486-f218-403c-941e-d8a2a45d3edf,audio,2026-06-19 18:53:01,2026-06-19 21:27:01,connected,9240
0295146a-eb5f-4c4f-89b7-2debd080edd3,b837b486-f218-403c-941e-d8a2a45d3edf,audio,2026-06-19 18:53:01,2026-06-19 18:53:12,completed,11
6fdd2d88-94fd-4190-8cd5-28aa289ded42,b837b486-f218-403c-941e-d8a2a45d3edf,audio,2026-06-19 18:53:22,2026-06-19 20:13:22,connected,4800
6fdd2d88-94fd-4190-8cd5-28aa289ded42,b837b486-f218-403c-941e-d8a2a45d3edf,audio,2026-06-19 18:53:22,2026-06-19 18:53:28,completed,6
323b3b77-6839-4f0b-bf1d-6da119b1acee,74c52d8f-eb51-44e9-8876-174de0e29145,video,2026-06-19 18:53:45,2026-06-19 22:34:45,connected,13260
323b3b77-6839-4f0b-bf1d-6da119b1acee,74c52d8f-eb51-44e9-8876-174de0e29145,video,2026-06-19 18:53:45,2026-06-19 18:53:51,completed,6
23bee7e8-8531-45fe-bcd6-6eb50beca041,2a27c8aa-f0ea-4792-8896-90602719c0d9,video,2026-06-19 18:54:13,2026-06-19 21:09:13,connected,8100
23bee7e8-8531-45fe-bcd6-6eb50beca041,2a27c8aa-f0ea-4792-8896-90602719c0d9,video,2026-06-19 18:54:13,2026-06-19 18:54:19,completed,6
05a8c0ad-d245-4bb0-b6d2-de2f4391d4e0,d5d17fea-3fa7-4af5-b381-f640f7982ac1,audio,2026-06-19 18:54:25,2026-06-19 19:50:25,connected,3360
7ca0be71-2dda-45b0-8eba-2f08180f00da,d5d17fea-3fa7-4af5-b381-f640f7982ac1,video,2026-06-19 18:54:31,2026-06-19 21:40:31,connected,9960
05a8c0ad-d245-4bb0-b6d2-de2f4391d4e0,d5d17fea-3fa7-4af5-b381-f640f7982ac1,audio,2026-06-19 18:54:25,2026-06-19 18:54:41,completed,16
7ca0be71-2dda-45b0-8eba-2f08180f00da,d5d17fea-3fa7-4af5-b381-f640f7982ac1,video,2026-06-19 18:54:31,2026-06-19 18:54:58,completed,27
d8264620-7293-4ff5-b741-4dadad9d8f20,c7122e19-06f0-4d32-9052-12d023c638c1,video,2026-06-19 18:56:42,2026-06-19 19:26:42,connected,1800
d8264620-7293-4ff5-b741-4dadad9d8f20,c7122e19-06f0-4d32-9052-12d023c638c1,video,2026-06-19 18:56:42,2026-06-19 18:56:47,completed,5
ebb4f84f-f1cc-453c-9c9b-444a8ef3f273,35c947a1-a5b3-4eb7-80ea-5b624dd46ef1,video,2026-06-19 18:57:25,2026-06-19 21:28:25,connected,9060
ebb4f84f-f1cc-453c-9c9b-444a8ef3f273,35c947a1-a5b3-4eb7-80ea-5b624dd46ef1,video,2026-06-19 18:57:25,2026-06-19 18:57:31,completed,6
ddf1bb14-aa02-4f02-b496-153c95d2d249,f5c11f03-336d-439c-a76f-3602e48e8ac4,video,2026-06-19 18:57:48,2026-06-19 22:32:48,connected,12900
ddf1bb14-aa02-4f02-b496-153c95d2d249,f5c11f03-336d-439c-a76f-3602e48e8ac4,video,2026-06-19 18:57:48,2026-06-19 18:58:04,completed,16
71068524-a8ae-4997-a567-684c91f43f5a,f5343382-f466-408d-8d99-4527408413c8,video,2026-06-19 18:59:14,2026-06-19 21:59:14,connected,10800
71068524-a8ae-4997-a567-684c91f43f5a,f5343382-f466-408d-8d99-4527408413c8,video,2026-06-19 18:59:14,2026-06-19 18:59:19,completed,5
e0d8f70f-c805-4353-ab22-a8f21d25f1b9,f5c11f03-336d-439c-a76f-3602e48e8ac4,video,2026-06-19 18:59:41,2026-06-19 20:36:41,connected,5820
0edd50c9-3fc0-416a-96f2-f48b7799b0c7,f5c11f03-336d-439c-a76f-3602e48e8ac4,audio,2026-06-19 18:59:52,2026-06-19 19:37:52,connected,2280
e0d8f70f-c805-4353-ab22-a8f21d25f1b9,f5c11f03-336d-439c-a76f-3602e48e8ac4,video,2026-06-19 18:59:41,2026-06-19 19:00:09,completed,28
0edd50c9-3fc0-416a-96f2-f48b7799b0c7,f5c11f03-336d-439c-a76f-3602e48e8ac4,audio,2026-06-19 18:59:52,2026-06-19 19:00:15,completed,23
f209eed6-8cac-42ef-8cc3-73692af56a78,0ce4be11-5eb5-4e6d-8cec-a2ed47504ad3,video,2026-06-19 19:00:26,2026-06-19 20:55:26,connected,6900
f209eed6-8cac-42ef-8cc3-73692af56a78,0ce4be11-5eb5-4e6d-8cec-a2ed47504ad3,video,2026-06-19 19:00:26,2026-06-19 19:00:31,completed,5
cf55e002-773c-4f2e-a376-4e2631be2121,fdfa742f-86bd-4f4f-8c4b-2a2962dca35b,video,2026-06-19 19:00:42,2026-06-19 19:17:42,connected,1020
cf55e002-773c-4f2e-a376-4e2631be2121,fdfa742f-86bd-4f4f-8c4b-2a2962dca35b,video,2026-06-19 19:00:42,2026-06-19 19:01:10,completed,28
f3a5b837-d495-4b93-a256-44751cd11929,b7e6b615-4c85-4a6f-abe7-3f2cb3a87d6d,audio,2026-06-19 19:01:26,2026-06-19 21:38:26,connected,9420
f3a5b837-d495-4b93-a256-44751cd11929,b7e6b615-4c85-4a6f-abe7-3f2cb3a87d6d,audio,2026-06-19 19:01:26,2026-06-19 19:01:31,completed,5
9769b808-2815-4722-b9e5-4488de700add,9df62974-f496-4c17-a97a-ccb97d8a8b2c,video,2026-06-19 19:01:38,2026-06-19 21:04:38,connected,7380
9769b808-2815-4722-b9e5-4488de700add,9df62974-f496-4c17-a97a-ccb97d8a8b2c,video,2026-06-19 19:01:38,2026-06-19 19:01:43,completed,5
d5d7df5d-6820-4365-99b7-8f26c8dfa41a,3865e126-07f9-4872-a828-29664ad57e6f,audio,2026-06-19 19:01:53,2026-06-19 21:03:53,connected,7320
d5d7df5d-6820-4365-99b7-8f26c8dfa41a,3865e126-07f9-4872-a828-29664ad57e6f,audio,2026-06-19 19:01:53,2026-06-19 19:01:59,completed,6
a170980c-5470-47c6-b5f9-fc2082f671ac,a6fbb3ef-21ea-4a43-8494-0d4d8c06c513,video,2026-06-19 19:02:15,2026-06-19 22:19:15,connected,11820
a170980c-5470-47c6-b5f9-fc2082f671ac,a6fbb3ef-21ea-4a43-8494-0d4d8c06c513,video,2026-06-19 19:02:15,2026-06-19 19:02:21,completed,6
7e52f09e-ee70-496a-8f3c-59ef87cf7502,755a7edf-39eb-406f-b494-844a3464741d,audio,2026-06-19 19:03:09,2026-06-19 20:29:09,connected,5160
7e52f09e-ee70-496a-8f3c-59ef87cf7502,755a7edf-39eb-406f-b494-844a3464741d,audio,2026-06-19 19:03:09,2026-06-19 19:03:16,completed,7
23c8f70a-9bf6-467e-a1d4-f803c27d1a5a,319d5948-bc15-4371-8b4b-97940152ae7e,audio,2026-06-19 19:03:38,2026-06-19 19:54:38,connected,3060
23c8f70a-9bf6-467e-a1d4-f803c27d1a5a,319d5948-bc15-4371-8b4b-97940152ae7e,audio,2026-06-19 19:03:38,2026-06-19 19:03:43,completed,5
2f7c03d2-3b7c-4636-8ffa-b46dfc9ab1ef,a6fbb3ef-21ea-4a43-8494-0d4d8c06c513,audio,2026-06-19 19:05:37,2026-06-19 22:53:37,connected,13680
d3874f36-cea1-4ffe-a131-32b707ce2c8d,3865e126-07f9-4872-a828-29664ad57e6f,audio,2026-06-19 19:05:58,2026-06-19 20:12:58,connected,4020
2f7c03d2-3b7c-4636-8ffa-b46dfc9ab1ef,a6fbb3ef-21ea-4a43-8494-0d4d8c06c513,audio,2026-06-19 19:05:37,2026-06-19 19:06:10,completed,33
d3874f36-cea1-4ffe-a131-32b707ce2c8d,3865e126-07f9-4872-a828-29664ad57e6f,audio,2026-06-19 19:05:58,2026-06-19 19:06:15,completed,17
34261eb0-9667-477e-876c-776b313cb168,a06c2c45-681c-488b-a110-1f33440b4ae4,audio,2026-06-19 19:06:31,2026-06-19 22:07:31,connected,10860
34261eb0-9667-477e-876c-776b313cb168,a06c2c45-681c-488b-a110-1f33440b4ae4,audio,2026-06-19 19:06:31,2026-06-19 19:06:37,completed,6
c56c8aed-e455-44e8-8f34-a157f7121a65,a6fbb3ef-21ea-4a43-8494-0d4d8c06c513,video,2026-06-19 19:06:57,2026-06-19 20:31:57,connected,5100
c56c8aed-e455-44e8-8f34-a157f7121a65,a6fbb3ef-21ea-4a43-8494-0d4d8c06c513,video,2026-06-19 19:06:57,2026-06-19 19:07:03,completed,6
d4358809-196f-4513-bf16-866143d38981,a06c2c45-681c-488b-a110-1f33440b4ae4,video,2026-06-19 19:07:14,2026-06-19 21:16:14,connected,7740
d4358809-196f-4513-bf16-866143d38981,a06c2c45-681c-488b-a110-1f33440b4ae4,video,2026-06-19 19:07:14,2026-06-19 19:07:20,completed,6
f345b016-2b29-463b-9e28-c8e96f8a32f0,a6fbb3ef-21ea-4a43-8494-0d4d8c06c513,audio,2026-06-19 19:07:52,2026-06-19 23:02:52,connected,14100
f345b016-2b29-463b-9e28-c8e96f8a32f0,a6fbb3ef-21ea-4a43-8494-0d4d8c06c513,audio,2026-06-19 19:07:52,2026-06-19 19:07:57,completed,5
b8909b7c-d007-4e0e-886c-cf1e614b48b0,a06c2c45-681c-488b-a110-1f33440b4ae4,audio,2026-06-19 19:08:42,2026-06-19 20:15:42,connected,4020
b8909b7c-d007-4e0e-886c-cf1e614b48b0,a06c2c45-681c-488b-a110-1f33440b4ae4,audio,2026-06-19 19:08:42,2026-06-19 19:08:47,completed,5
4ba0b1d9-e11c-49dd-a6cd-5b03dfb34ddf,cf96fe6f-eda6-4634-847a-4bb053de2912,audio,2026-06-19 19:09:14,2026-06-19 21:34:14,connected,8700
4ba0b1d9-e11c-49dd-a6cd-5b03dfb34ddf,cf96fe6f-eda6-4634-847a-4bb053de2912,audio,2026-06-19 19:09:14,2026-06-19 19:09:19,completed,5
fbb93ed4-315d-4ef7-9255-e7c2bb087bd4,a6fbb3ef-21ea-4a43-8494-0d4d8c06c513,audio,2026-06-19 19:09:47,2026-06-19 21:41:47,connected,9120
fbb93ed4-315d-4ef7-9255-e7c2bb087bd4,a6fbb3ef-21ea-4a43-8494-0d4d8c06c513,audio,2026-06-19 19:09:47,2026-06-19 19:09:53,completed,6
088a9f31-d7ab-4d63-898f-53261375bad1,5219cc49-a1b7-46c4-acc9-d8dcf776afe1,video,2026-06-19 19:10:46,2026-06-19 20:04:46,connected,3240
088a9f31-d7ab-4d63-898f-53261375bad1,5219cc49-a1b7-46c4-acc9-d8dcf776afe1,video,2026-06-19 19:10:46,2026-06-19 19:10:51,completed,5
3133e789-a536-49c2-b580-53b56858d2fc,5d61114d-5950-4209-bc12-d9345652a895,audio,2026-06-19 19:11:02,2026-06-19 21:46:02,connected,9300
3133e789-a536-49c2-b580-53b56858d2fc,5d61114d-5950-4209-bc12-d9345652a895,audio,2026-06-19 19:11:02,2026-06-19 19:11:08,completed,6
ba73cc0b-4c28-4954-9b0b-d522fcb18424,bd34bb38-21ef-4337-8d5c-946fc7a4c9e0,video,2026-06-19 19:12:51,2026-06-19 21:55:51,connected,9780
ba73cc0b-4c28-4954-9b0b-d522fcb18424,bd34bb38-21ef-4337-8d5c-946fc7a4c9e0,video,2026-06-19 19:12:51,2026-06-19 19:12:56,completed,5
d610fd91-c045-4bb9-8e52-82e14e6a32b3,3dc6efba-9861-446c-9218-bb1109866b21,audio,2026-06-19 19:13:19,2026-06-19 20:01:19,connected,2880
d610fd91-c045-4bb9-8e52-82e14e6a32b3,3dc6efba-9861-446c-9218-bb1109866b21,audio,2026-06-19 19:13:19,2026-06-19 19:13:24,completed,5
48faec74-e43c-428a-8235-91291173b924,84e2268c-799c-4e49-83bf-ed7c6d3e20ed,audio,2026-06-19 19:13:29,2026-06-19 22:01:29,connected,10080
